 v-sweep         v(V1)           v(V2)           v(Vout)        
 4.23000000e-01  4.23000000e-01  1.00000000e-01  1.14590862e+00 
 4.24000000e-01  4.24000000e-01  1.00000000e-01  1.15652582e+00 
 4.25000000e-01  4.25000000e-01  1.00000000e-01  1.16728569e+00 
 4.26000000e-01  4.26000000e-01  1.00000000e-01  1.17817832e+00 
 4.27000000e-01  4.27000000e-01  1.00000000e-01  1.18919214e+00 
 4.28000000e-01  4.28000000e-01  1.00000000e-01  1.20031121e+00 
 4.29000000e-01  4.29000000e-01  1.00000000e-01  1.21151916e+00 
 4.30000000e-01  4.30000000e-01  1.00000000e-01  1.22279512e+00 
 4.31000000e-01  4.31000000e-01  1.00000000e-01  1.23411445e+00 
 4.32000000e-01  4.32000000e-01  1.00000000e-01  1.24544799e+00 
 4.33000000e-01  4.33000000e-01  1.00000000e-01  1.25676164e+00 
 4.34000000e-01  4.34000000e-01  1.00000000e-01  1.26801512e+00 
 4.35000000e-01  4.35000000e-01  1.00000000e-01  1.27916322e+00 
 4.36000000e-01  4.36000000e-01  1.00000000e-01  1.29015132e+00 
 4.37000000e-01  4.37000000e-01  1.00000000e-01  1.30092287e+00 
 4.38000000e-01  4.38000000e-01  1.00000000e-01  1.31141315e+00 
 4.39000000e-01  4.39000000e-01  1.00000000e-01  1.32155784e+00 
 4.40000000e-01  4.40000000e-01  1.00000000e-01  1.33129293e+00 
 4.41000000e-01  4.41000000e-01  1.00000000e-01  1.34056194e+00 
 4.42000000e-01  4.42000000e-01  1.00000000e-01  1.34932040e+00 
 4.43000000e-01  4.43000000e-01  1.00000000e-01  1.35753717e+00 
 4.44000000e-01  4.44000000e-01  1.00000000e-01  1.36520156e+00 
 4.45000000e-01  4.45000000e-01  1.00000000e-01  1.37231917e+00 
 4.46000000e-01  4.46000000e-01  1.00000000e-01  1.37891075e+00 
 4.47000000e-01  4.47000000e-01  1.00000000e-01  1.38500788e+00 
 4.48000000e-01  4.48000000e-01  1.00000000e-01  1.39064995e+00 
 4.49000000e-01  4.49000000e-01  1.00000000e-01  1.39587869e+00 
 4.50000000e-01  4.50000000e-01  1.00000000e-01  1.40073601e+00 
 4.51000000e-01  4.51000000e-01  1.00000000e-01  1.40526215e+00 
 4.52000000e-01  4.52000000e-01  1.00000000e-01  1.40949449e+00 
 4.53000000e-01  4.53000000e-01  1.00000000e-01  1.41346624e+00 
 4.54000000e-01  4.54000000e-01  1.00000000e-01  1.41720769e+00 
 4.55000000e-01  4.55000000e-01  1.00000000e-01  1.42074496e+00 
 4.56000000e-01  4.56000000e-01  1.00000000e-01  1.42410128e+00 
 4.57000000e-01  4.57000000e-01  1.00000000e-01  1.42729684e+00 
 4.58000000e-01  4.58000000e-01  1.00000000e-01  1.43034906e+00 
 4.59000000e-01  4.59000000e-01  1.00000000e-01  1.43327339e+00 
 4.60000000e-01  4.60000000e-01  1.00000000e-01  1.43608321e+00 
 4.61000000e-01  4.61000000e-01  1.00000000e-01  1.43879014e+00 
 4.62000000e-01  4.62000000e-01  1.00000000e-01  1.44140439e+00 
 4.63000000e-01  4.63000000e-01  1.00000000e-01  1.44393492e+00 
 4.64000000e-01  4.64000000e-01  1.00000000e-01  1.44638971e+00 
 4.65000000e-01  4.65000000e-01  1.00000000e-01  1.44877564e+00 
 4.66000000e-01  4.66000000e-01  1.00000000e-01  1.45109878e+00 
 4.67000000e-01  4.67000000e-01  1.00000000e-01  1.45336473e+00 
 4.68000000e-01  4.68000000e-01  1.00000000e-01  1.45557828e+00 
 4.69000000e-01  4.69000000e-01  1.00000000e-01  1.45774385e+00 
 4.70000000e-01  4.70000000e-01  1.00000000e-01  1.45986521e+00 
 4.71000000e-01  4.71000000e-01  1.00000000e-01  1.46194586e+00 
 4.72000000e-01  4.72000000e-01  1.00000000e-01  1.46398902e+00 
 4.73000000e-01  4.73000000e-01  1.00000000e-01  1.46599740e+00 
 4.74000000e-01  4.74000000e-01  1.00000000e-01  1.46797359e+00 
 4.75000000e-01  4.75000000e-01  1.00000000e-01  1.46991985e+00 
 4.76000000e-01  4.76000000e-01  1.00000000e-01  1.47183830e+00 
 4.77000000e-01  4.77000000e-01  1.00000000e-01  1.47373079e+00 
 4.78000000e-01  4.78000000e-01  1.00000000e-01  1.47559907e+00 
 4.79000000e-01  4.79000000e-01  1.00000000e-01  1.47744472e+00 
 4.80000000e-01  4.80000000e-01  1.00000000e-01  1.47926913e+00 
 4.81000000e-01  4.81000000e-01  1.00000000e-01  1.48107362e+00 
 4.82000000e-01  4.82000000e-01  1.00000000e-01  1.48285939e+00 
 4.83000000e-01  4.83000000e-01  1.00000000e-01  1.48462747e+00 
 4.84000000e-01  4.84000000e-01  1.00000000e-01  1.48637894e+00 
 4.85000000e-01  4.85000000e-01  1.00000000e-01  1.48811467e+00 
 4.86000000e-01  4.86000000e-01  1.00000000e-01  1.48983549e+00 
 4.87000000e-01  4.87000000e-01  1.00000000e-01  1.49154218e+00 
 4.88000000e-01  4.88000000e-01  1.00000000e-01  1.49323548e+00 
 4.89000000e-01  4.89000000e-01  1.00000000e-01  1.49491599e+00 
 4.90000000e-01  4.90000000e-01  1.00000000e-01  1.49658435e+00 
 4.91000000e-01  4.91000000e-01  1.00000000e-01  1.49824108e+00 
 4.92000000e-01  4.92000000e-01  1.00000000e-01  1.49988667e+00 
 4.93000000e-01  4.93000000e-01  1.00000000e-01  1.50152162e+00 
 4.94000000e-01  4.94000000e-01  1.00000000e-01  1.50314635e+00 
 4.95000000e-01  4.95000000e-01  1.00000000e-01  1.50476122e+00 
 4.96000000e-01  4.96000000e-01  1.00000000e-01  1.50636662e+00 
 4.97000000e-01  4.97000000e-01  1.00000000e-01  1.50796287e+00 
 4.98000000e-01  4.98000000e-01  1.00000000e-01  1.50955029e+00 
 4.99000000e-01  4.99000000e-01  1.00000000e-01  1.51112914e+00 
 5.00000000e-01  5.00000000e-01  1.00000000e-01  1.51269968e+00 
 5.01000000e-01  5.01000000e-01  1.00000000e-01  1.51426214e+00 
 5.02000000e-01  5.02000000e-01  1.00000000e-01  1.51581677e+00 
 5.03000000e-01  5.03000000e-01  1.00000000e-01  1.51736373e+00 
 5.04000000e-01  5.04000000e-01  1.00000000e-01  1.51890323e+00 
 5.05000000e-01  5.05000000e-01  1.00000000e-01  1.52043541e+00 
 5.06000000e-01  5.06000000e-01  1.00000000e-01  1.52196046e+00 
 5.07000000e-01  5.07000000e-01  1.00000000e-01  1.52347848e+00 
 5.08000000e-01  5.08000000e-01  1.00000000e-01  1.52498964e+00 
 5.09000000e-01  5.09000000e-01  1.00000000e-01  1.52649400e+00 
 5.10000000e-01  5.10000000e-01  1.00000000e-01  1.52799173e+00 
 5.11000000e-01  5.11000000e-01  1.00000000e-01  1.52948291e+00 
 5.12000000e-01  5.12000000e-01  1.00000000e-01  1.53096763e+00 
 5.13000000e-01  5.13000000e-01  1.00000000e-01  1.53244598e+00 
 5.14000000e-01  5.14000000e-01  1.00000000e-01  1.53391804e+00 
 5.15000000e-01  5.15000000e-01  1.00000000e-01  1.53538388e+00 
 5.16000000e-01  5.16000000e-01  1.00000000e-01  1.53684358e+00 
 5.17000000e-01  5.17000000e-01  1.00000000e-01  1.53829718e+00 
 5.18000000e-01  5.18000000e-01  1.00000000e-01  1.53974476e+00 
 5.19000000e-01  5.19000000e-01  1.00000000e-01  1.54118636e+00 
 5.20000000e-01  5.20000000e-01  1.00000000e-01  1.54262205e+00 
 5.21000000e-01  5.21000000e-01  1.00000000e-01  1.54405188e+00 
 5.22000000e-01  5.22000000e-01  1.00000000e-01  1.54547587e+00 
 5.23000000e-01  5.23000000e-01  1.00000000e-01  1.54689411e+00 
 5.24000000e-01  5.24000000e-01  1.00000000e-01  1.54830663e+00 
 5.25000000e-01  5.25000000e-01  1.00000000e-01  1.54971346e+00 
 5.26000000e-01  5.26000000e-01  1.00000000e-01  1.55111466e+00 
 5.27000000e-01  5.27000000e-01  1.00000000e-01  1.55251026e+00 
 5.28000000e-01  5.28000000e-01  1.00000000e-01  1.55390030e+00 
 5.29000000e-01  5.29000000e-01  1.00000000e-01  1.55528485e+00 
 5.30000000e-01  5.30000000e-01  1.00000000e-01  1.55666391e+00 
 5.31000000e-01  5.31000000e-01  1.00000000e-01  1.55803755e+00 
 5.32000000e-01  5.32000000e-01  1.00000000e-01  1.55940580e+00 
 5.33000000e-01  5.33000000e-01  1.00000000e-01  1.56076871e+00 
 5.34000000e-01  5.34000000e-01  1.00000000e-01  1.56212633e+00 
 5.35000000e-01  5.35000000e-01  1.00000000e-01  1.56347869e+00 
 5.36000000e-01  5.36000000e-01  1.00000000e-01  1.56482583e+00 
 5.37000000e-01  5.37000000e-01  1.00000000e-01  1.56616782e+00 
 5.38000000e-01  5.38000000e-01  1.00000000e-01  1.56750469e+00 
 5.39000000e-01  5.39000000e-01  1.00000000e-01  1.56883649e+00 
 5.40000000e-01  5.40000000e-01  1.00000000e-01  1.57016326e+00 
 5.41000000e-01  5.41000000e-01  1.00000000e-01  1.57148506e+00 
 5.42000000e-01  5.42000000e-01  1.00000000e-01  1.57280193e+00 
 5.43000000e-01  5.43000000e-01  1.00000000e-01  1.57411394e+00 
 5.44000000e-01  5.44000000e-01  1.00000000e-01  1.57542112e+00 
 5.45000000e-01  5.45000000e-01  1.00000000e-01  1.57672353e+00 
 5.46000000e-01  5.46000000e-01  1.00000000e-01  1.57802121e+00 
 5.47000000e-01  5.47000000e-01  1.00000000e-01  1.57931423e+00 
 5.48000000e-01  5.48000000e-01  1.00000000e-01  1.58060264e+00 
 5.49000000e-01  5.49000000e-01  1.00000000e-01  1.58188649e+00 
 5.50000000e-01  5.50000000e-01  1.00000000e-01  1.58316584e+00 
 5.51000000e-01  5.51000000e-01  1.00000000e-01  1.58444074e+00 
 5.52000000e-01  5.52000000e-01  1.00000000e-01  1.58571126e+00 
 5.53000000e-01  5.53000000e-01  1.00000000e-01  1.58697744e+00 
 5.54000000e-01  5.54000000e-01  1.00000000e-01  1.58823935e+00 
 5.55000000e-01  5.55000000e-01  1.00000000e-01  1.58949703e+00 
 5.56000000e-01  5.56000000e-01  1.00000000e-01  1.59075055e+00 
 5.57000000e-01  5.57000000e-01  1.00000000e-01  1.59199996e+00 
 5.58000000e-01  5.58000000e-01  1.00000000e-01  1.59324532e+00 
 5.59000000e-01  5.59000000e-01  1.00000000e-01  1.59448669e+00 
 5.60000000e-01  5.60000000e-01  1.00000000e-01  1.59572412e+00 
 5.61000000e-01  5.61000000e-01  1.00000000e-01  1.59695766e+00 
 5.62000000e-01  5.62000000e-01  1.00000000e-01  1.59818738e+00 
 5.63000000e-01  5.63000000e-01  1.00000000e-01  1.59941333e+00 
 5.64000000e-01  5.64000000e-01  1.00000000e-01  1.60063557e+00 
 5.65000000e-01  5.65000000e-01  1.00000000e-01  1.60185414e+00 
 5.66000000e-01  5.66000000e-01  1.00000000e-01  1.60306910e+00 
 5.67000000e-01  5.67000000e-01  1.00000000e-01  1.60428050e+00 
 5.68000000e-01  5.68000000e-01  1.00000000e-01  1.60548840e+00 
 5.69000000e-01  5.69000000e-01  1.00000000e-01  1.60669285e+00 
 5.70000000e-01  5.70000000e-01  1.00000000e-01  1.60789388e+00 
 5.71000000e-01  5.71000000e-01  1.00000000e-01  1.60909157e+00 
 5.72000000e-01  5.72000000e-01  1.00000000e-01  1.61028594e+00 
 5.73000000e-01  5.73000000e-01  1.00000000e-01  1.61147706e+00 
 5.74000000e-01  5.74000000e-01  1.00000000e-01  1.61266496e+00 
 5.75000000e-01  5.75000000e-01  1.00000000e-01  1.61384969e+00 
 5.76000000e-01  5.76000000e-01  1.00000000e-01  1.61503128e+00 
 5.77000000e-01  5.77000000e-01  1.00000000e-01  1.61620979e+00 
 5.78000000e-01  5.78000000e-01  1.00000000e-01  1.61738526e+00 
 5.79000000e-01  5.79000000e-01  1.00000000e-01  1.61855772e+00 
 5.80000000e-01  5.80000000e-01  1.00000000e-01  1.61972720e+00 
 5.81000000e-01  5.81000000e-01  1.00000000e-01  1.62089375e+00 
 5.82000000e-01  5.82000000e-01  1.00000000e-01  1.62205740e+00 
 5.83000000e-01  5.83000000e-01  1.00000000e-01  1.62321819e+00 
 5.84000000e-01  5.84000000e-01  1.00000000e-01  1.62437614e+00 
 5.85000000e-01  5.85000000e-01  1.00000000e-01  1.62553129e+00 
 5.86000000e-01  5.86000000e-01  1.00000000e-01  1.62668366e+00 
 5.87000000e-01  5.87000000e-01  1.00000000e-01  1.62783328e+00 
 5.88000000e-01  5.88000000e-01  1.00000000e-01  1.62898017e+00 
 5.89000000e-01  5.89000000e-01  1.00000000e-01  1.63012437e+00 
 5.90000000e-01  5.90000000e-01  1.00000000e-01  1.63126589e+00 
 5.91000000e-01  5.91000000e-01  1.00000000e-01  1.63240474e+00 
 5.92000000e-01  5.92000000e-01  1.00000000e-01  1.63354096e+00 
 5.93000000e-01  5.93000000e-01  1.00000000e-01  1.63467455e+00 
 5.94000000e-01  5.94000000e-01  1.00000000e-01  1.63580554e+00 
 5.95000000e-01  5.95000000e-01  1.00000000e-01  1.63693394e+00 
 5.96000000e-01  5.96000000e-01  1.00000000e-01  1.63805975e+00 
 5.97000000e-01  5.97000000e-01  1.00000000e-01  1.63918300e+00 
 5.98000000e-01  5.98000000e-01  1.00000000e-01  1.64030369e+00 
 5.99000000e-01  5.99000000e-01  1.00000000e-01  1.64142182e+00 
 6.00000000e-01  6.00000000e-01  1.00000000e-01  1.64253740e+00 
 6.01000000e-01  6.01000000e-01  1.00000000e-01  1.64365045e+00 
 6.02000000e-01  6.02000000e-01  1.00000000e-01  1.64476095e+00 
 6.03000000e-01  6.03000000e-01  1.00000000e-01  1.64586892e+00 
 6.04000000e-01  6.04000000e-01  1.00000000e-01  1.64697435e+00 
 6.05000000e-01  6.05000000e-01  1.00000000e-01  1.64807723e+00 
 6.06000000e-01  6.06000000e-01  1.00000000e-01  1.64917758e+00 
 6.07000000e-01  6.07000000e-01  1.00000000e-01  1.65027538e+00 
 6.08000000e-01  6.08000000e-01  1.00000000e-01  1.65137062e+00 
 6.09000000e-01  6.09000000e-01  1.00000000e-01  1.65246331e+00 
 6.10000000e-01  6.10000000e-01  1.00000000e-01  1.65355343e+00 
 6.11000000e-01  6.11000000e-01  1.00000000e-01  1.65464097e+00 
 6.12000000e-01  6.12000000e-01  1.00000000e-01  1.65572592e+00 
 6.13000000e-01  6.13000000e-01  1.00000000e-01  1.65680827e+00 
 6.14000000e-01  6.14000000e-01  1.00000000e-01  1.65788800e+00 
 6.15000000e-01  6.15000000e-01  1.00000000e-01  1.65896510e+00 
 6.16000000e-01  6.16000000e-01  1.00000000e-01  1.66003956e+00 
 6.17000000e-01  6.17000000e-01  1.00000000e-01  1.66111135e+00 
 6.18000000e-01  6.18000000e-01  1.00000000e-01  1.66218046e+00 
 6.19000000e-01  6.19000000e-01  1.00000000e-01  1.66324686e+00 
 6.20000000e-01  6.20000000e-01  1.00000000e-01  1.66431054e+00 
 6.21000000e-01  6.21000000e-01  1.00000000e-01  1.66537148e+00 
 6.22000000e-01  6.22000000e-01  1.00000000e-01  1.66642965e+00 
 6.23000000e-01  6.23000000e-01  1.00000000e-01  1.66748503e+00 
 6.24000000e-01  6.24000000e-01  1.00000000e-01  1.66853759e+00 
 6.25000000e-01  6.25000000e-01  1.00000000e-01  1.66958732e+00 
 6.26000000e-01  6.26000000e-01  1.00000000e-01  1.67063417e+00 
 6.27000000e-01  6.27000000e-01  1.00000000e-01  1.67167813e+00 
 6.28000000e-01  6.28000000e-01  1.00000000e-01  1.67271918e+00 
 6.29000000e-01  6.29000000e-01  1.00000000e-01  1.67375726e+00 
 6.30000000e-01  6.30000000e-01  1.00000000e-01  1.67479237e+00 
 6.31000000e-01  6.31000000e-01  1.00000000e-01  1.67582446e+00 
 6.32000000e-01  6.32000000e-01  1.00000000e-01  1.67685351e+00 
 6.33000000e-01  6.33000000e-01  1.00000000e-01  1.67787949e+00 
 6.34000000e-01  6.34000000e-01  1.00000000e-01  1.67890236e+00 
 6.35000000e-01  6.35000000e-01  1.00000000e-01  1.67992209e+00 
 6.36000000e-01  6.36000000e-01  1.00000000e-01  1.68093865e+00 
 6.37000000e-01  6.37000000e-01  1.00000000e-01  1.68195199e+00 
 6.38000000e-01  6.38000000e-01  1.00000000e-01  1.68296210e+00 
 6.39000000e-01  6.39000000e-01  1.00000000e-01  1.68396893e+00 
 6.40000000e-01  6.40000000e-01  1.00000000e-01  1.68497245e+00 
 6.41000000e-01  6.41000000e-01  1.00000000e-01  1.68597261e+00 
 6.42000000e-01  6.42000000e-01  1.00000000e-01  1.68696939e+00 
 6.43000000e-01  6.43000000e-01  1.00000000e-01  1.68796274e+00 
 6.44000000e-01  6.44000000e-01  1.00000000e-01  1.68895264e+00 
 6.45000000e-01  6.45000000e-01  1.00000000e-01  1.68993904e+00 
 6.46000000e-01  6.46000000e-01  1.00000000e-01  1.69092190e+00 
 6.47000000e-01  6.47000000e-01  1.00000000e-01  1.69190118e+00 
 6.48000000e-01  6.48000000e-01  1.00000000e-01  1.69287685e+00 
 6.49000000e-01  6.49000000e-01  1.00000000e-01  1.69384887e+00 
 6.50000000e-01  6.50000000e-01  1.00000000e-01  1.69481720e+00 
 6.51000000e-01  6.51000000e-01  1.00000000e-01  1.69578179e+00 
 6.52000000e-01  6.52000000e-01  1.00000000e-01  1.69674262e+00 
 6.53000000e-01  6.53000000e-01  1.00000000e-01  1.69769963e+00 
 6.54000000e-01  6.54000000e-01  1.00000000e-01  1.69865279e+00 
 6.55000000e-01  6.55000000e-01  1.00000000e-01  1.69960207e+00 
 6.56000000e-01  6.56000000e-01  1.00000000e-01  1.70054741e+00 
 6.57000000e-01  6.57000000e-01  1.00000000e-01  1.70148877e+00 
 6.58000000e-01  6.58000000e-01  1.00000000e-01  1.70242613e+00 
 6.59000000e-01  6.59000000e-01  1.00000000e-01  1.70335943e+00 
 6.60000000e-01  6.60000000e-01  1.00000000e-01  1.70428864e+00 
 6.61000000e-01  6.61000000e-01  1.00000000e-01  1.70521371e+00 
 6.62000000e-01  6.62000000e-01  1.00000000e-01  1.70613461e+00 
 6.63000000e-01  6.63000000e-01  1.00000000e-01  1.70705129e+00 
 6.64000000e-01  6.64000000e-01  1.00000000e-01  1.70796371e+00 
 6.65000000e-01  6.65000000e-01  1.00000000e-01  1.70887183e+00 
 6.66000000e-01  6.66000000e-01  1.00000000e-01  1.70977562e+00 
 6.67000000e-01  6.67000000e-01  1.00000000e-01  1.71067503e+00 
 6.68000000e-01  6.68000000e-01  1.00000000e-01  1.71157001e+00 
 6.69000000e-01  6.69000000e-01  1.00000000e-01  1.71246054e+00 
 6.70000000e-01  6.70000000e-01  1.00000000e-01  1.71334656e+00 
 6.71000000e-01  6.71000000e-01  1.00000000e-01  1.71422803e+00 
 6.72000000e-01  6.72000000e-01  1.00000000e-01  1.71510493e+00 
 6.73000000e-01  6.73000000e-01  1.00000000e-01  1.71597720e+00 
 6.74000000e-01  6.74000000e-01  1.00000000e-01  1.71684481e+00 
 6.75000000e-01  6.75000000e-01  1.00000000e-01  1.71770771e+00 
 6.76000000e-01  6.76000000e-01  1.00000000e-01  1.71856587e+00 
 6.77000000e-01  6.77000000e-01  1.00000000e-01  1.71941924e+00 
 6.78000000e-01  6.78000000e-01  1.00000000e-01  1.72026780e+00 
 6.79000000e-01  6.79000000e-01  1.00000000e-01  1.72111148e+00 
 6.80000000e-01  6.80000000e-01  1.00000000e-01  1.72195026e+00 
 6.81000000e-01  6.81000000e-01  1.00000000e-01  1.72278410e+00 
 6.82000000e-01  6.82000000e-01  1.00000000e-01  1.72361296e+00 
 6.83000000e-01  6.83000000e-01  1.00000000e-01  1.72443680e+00 
 6.84000000e-01  6.84000000e-01  1.00000000e-01  1.72525558e+00 
 6.85000000e-01  6.85000000e-01  1.00000000e-01  1.72606926e+00 
 6.86000000e-01  6.86000000e-01  1.00000000e-01  1.72687780e+00 
 6.87000000e-01  6.87000000e-01  1.00000000e-01  1.72768117e+00 
 6.88000000e-01  6.88000000e-01  1.00000000e-01  1.72847932e+00 
 6.89000000e-01  6.89000000e-01  1.00000000e-01  1.72927223e+00 
 6.90000000e-01  6.90000000e-01  1.00000000e-01  1.73005985e+00 
 6.91000000e-01  6.91000000e-01  1.00000000e-01  1.73084215e+00 
 6.92000000e-01  6.92000000e-01  1.00000000e-01  1.73161908e+00 
 6.93000000e-01  6.93000000e-01  1.00000000e-01  1.73239062e+00 
 6.94000000e-01  6.94000000e-01  1.00000000e-01  1.73315672e+00 
 6.95000000e-01  6.95000000e-01  1.00000000e-01  1.73391736e+00 
 6.96000000e-01  6.96000000e-01  1.00000000e-01  1.73467249e+00 
 6.97000000e-01  6.97000000e-01  1.00000000e-01  1.73542208e+00 
 6.98000000e-01  6.98000000e-01  1.00000000e-01  1.73616609e+00 
 6.99000000e-01  6.99000000e-01  1.00000000e-01  1.73690450e+00 
 7.00000000e-01  7.00000000e-01  1.00000000e-01  1.73763726e+00 
 7.01000000e-01  7.01000000e-01  1.00000000e-01  1.73836435e+00 
 7.02000000e-01  7.02000000e-01  1.00000000e-01  1.73908573e+00 
 7.03000000e-01  7.03000000e-01  1.00000000e-01  1.73980137e+00 
 7.04000000e-01  7.04000000e-01  1.00000000e-01  1.74051123e+00 
 7.05000000e-01  7.05000000e-01  1.00000000e-01  1.74121529e+00 
 7.06000000e-01  7.06000000e-01  1.00000000e-01  1.74191351e+00 
 7.07000000e-01  7.07000000e-01  1.00000000e-01  1.74260586e+00 
 7.08000000e-01  7.08000000e-01  1.00000000e-01  1.74329231e+00 
 7.09000000e-01  7.09000000e-01  1.00000000e-01  1.74397284e+00 
 7.10000000e-01  7.10000000e-01  1.00000000e-01  1.74464741e+00 
 7.11000000e-01  7.11000000e-01  1.00000000e-01  1.74531599e+00 
 7.12000000e-01  7.12000000e-01  1.00000000e-01  1.74597856e+00 
 7.13000000e-01  7.13000000e-01  1.00000000e-01  1.74663510e+00 
 7.14000000e-01  7.14000000e-01  1.00000000e-01  1.74728556e+00 
 7.15000000e-01  7.15000000e-01  1.00000000e-01  1.74792993e+00 
 7.16000000e-01  7.16000000e-01  1.00000000e-01  1.74856819e+00 
 7.17000000e-01  7.17000000e-01  1.00000000e-01  1.74920031e+00 
 7.18000000e-01  7.18000000e-01  1.00000000e-01  1.74982626e+00 
 7.19000000e-01  7.19000000e-01  1.00000000e-01  1.75044602e+00 
 7.20000000e-01  7.20000000e-01  1.00000000e-01  1.75105957e+00 
 7.21000000e-01  7.21000000e-01  1.00000000e-01  1.75166690e+00 
 7.22000000e-01  7.22000000e-01  1.00000000e-01  1.75226797e+00 
 7.23000000e-01  7.23000000e-01  1.00000000e-01  1.75286278e+00 
 7.24000000e-01  7.24000000e-01  1.00000000e-01  1.75345129e+00 
 7.25000000e-01  7.25000000e-01  1.00000000e-01  1.75403351e+00 
 7.26000000e-01  7.26000000e-01  1.00000000e-01  1.75460940e+00 
 7.27000000e-01  7.27000000e-01  1.00000000e-01  1.75517896e+00 
 7.28000000e-01  7.28000000e-01  1.00000000e-01  1.75574217e+00 
 7.29000000e-01  7.29000000e-01  1.00000000e-01  1.75629902e+00 
 7.30000000e-01  7.30000000e-01  1.00000000e-01  1.75684950e+00 
 7.31000000e-01  7.31000000e-01  1.00000000e-01  1.75739360e+00 
 7.32000000e-01  7.32000000e-01  1.00000000e-01  1.75793130e+00 
 7.33000000e-01  7.33000000e-01  1.00000000e-01  1.75846261e+00 
 7.34000000e-01  7.34000000e-01  1.00000000e-01  1.75898751e+00 
 7.35000000e-01  7.35000000e-01  1.00000000e-01  1.75950600e+00 
 7.36000000e-01  7.36000000e-01  1.00000000e-01  1.76001808e+00 
 7.37000000e-01  7.37000000e-01  1.00000000e-01  1.76052374e+00 
 7.38000000e-01  7.38000000e-01  1.00000000e-01  1.76102299e+00 
 7.39000000e-01  7.39000000e-01  1.00000000e-01  1.76151583e+00 
 7.40000000e-01  7.40000000e-01  1.00000000e-01  1.76200226e+00 
 7.41000000e-01  7.41000000e-01  1.00000000e-01  1.76248228e+00 
 7.42000000e-01  7.42000000e-01  1.00000000e-01  1.76295590e+00 
 7.43000000e-01  7.43000000e-01  1.00000000e-01  1.76342313e+00 
 7.44000000e-01  7.44000000e-01  1.00000000e-01  1.76388398e+00 
 7.45000000e-01  7.45000000e-01  1.00000000e-01  1.76433846e+00 
 7.46000000e-01  7.46000000e-01  1.00000000e-01  1.76478658e+00 
 7.47000000e-01  7.47000000e-01  1.00000000e-01  1.76522836e+00 
 7.48000000e-01  7.48000000e-01  1.00000000e-01  1.76566381e+00 
